e1pond_id,e1plot_type,e1landname_size,fish_list,fish_name,module_e1_4_count,SET-OF-module_e1_4,e5farm_startyear,e5fish_species,e5fish_species_1,e5fish_species_2,e5fish_species_3,e5fish_species_4,e5fish_species_5,e5fish_species_6,e5fish_species_7,e5fish_species_8,e5fish_species_9,e5fish_species_10,e5fish_species_11,e5fish_species_12,e5fish_species_13,e5fish_species_14,e5fish_species_15,e5fish_species_16,e5fish_species_17,e5fish_species_18,e5fish_species_19,e5fish_species_20,e5fish_species_21,e5fish_species_22,e5fish_species_23,e5fish_species_24,e5fish_species_25,e5fish_species_26,e5fish_species_oth_l,e5fish_species_oth_s,e5fish_alternative,e5fish_alternative_1,e5fish_alternative_2,e5fish_alternative_3,e5fish_alternative_4,e5fish_alternative_5,e5fish_alternative_6,e5fish_alternative_7,e5shift_fishing,e5carp_small_fish,e5tilapia_clean,e5fam_lab_days,e5_hired_lab_days,e5_daily_wage,e5fingerling_cost,e5fishfeed_cost,e5other_cost,e5n_harvest,e5tot_harvest,e5lost_harvest,e5reason_lost,e5reason_lost_1,e5reason_lost_2,e5reason_lost_3,e5reason_lost_4,e5reason_lost__96,e5reason_lost_oth,PARENT_KEY,KEY,SET-OF-module_er
17,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er[1]/module_e1_4,2013,1 3 6 7,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,12000,2000,0,2,240,0,,,,,,,,uuid:331900cb-1c23-4208-ba91-e2430ec650c8,uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er[1],uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er
18,8,Pukur math,1 2,"Tilapia, Rohu (Rui)",2,uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er[2]/module_e1_4,2013,3 6 7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,12000,2000,0,2,320,0,,,,,,,,uuid:331900cb-1c23-4208-ba91-e2430ec650c8,uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er[2],uuid:331900cb-1c23-4208-ba91-e2430ec650c8/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d012a98c-6e16-416e-a9c2-52ce9f8bc57b/module_er[1]/module_e1_4,2014,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,,750,0,0,12,24,0,,,,,,,,uuid:d012a98c-6e16-416e-a9c2-52ce9f8bc57b,uuid:d012a98c-6e16-416e-a9c2-52ce9f8bc57b/module_er[1],uuid:d012a98c-6e16-416e-a9c2-52ce9f8bc57b/module_er
2,8,Poschim para,1 2,"Tilapia, Rohu (Rui)",2,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er[1]/module_e1_4,2022,6 7 10 24,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,16,0,1200,2500,150,0,4,40,0,,,,,,,,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er[1],uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er
3,8,Poschoim para,1 2,"Tilapia, Rohu (Rui)",2,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er[2]/module_e1_4,2022,6 7 10 24,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,12,0,1200,625,150,0,4,20,0,,,,,,,,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254,uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er[2],uuid:0ad00ec8-63ad-42bd-85e7-d600f7625254/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:2446d059-d521-41f9-89d0-5f27e382de85/module_er[1]/module_e1_4,2000,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,10,18,2000,500,0,0,3,120,0,,,,,,,,uuid:2446d059-d521-41f9-89d0-5f27e382de85,uuid:2446d059-d521-41f9-89d0-5f27e382de85/module_er[1],uuid:2446d059-d521-41f9-89d0-5f27e382de85/module_er
9,2,Kuddus sordar,1 2,"Tilapia, Rohu (Rui)",2,uuid:3cb252c5-ea01-4db5-a64f-8ef96626f6a9/module_er[1]/module_e1_4,2024,6 8 26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,Shati,7,0,0,0,0,0,0,1,,,0,200,720,50000,70000,0,0,5,1200,20,2 3,0,1,1,0,0,,uuid:3cb252c5-ea01-4db5-a64f-8ef96626f6a9,uuid:3cb252c5-ea01-4db5-a64f-8ef96626f6a9/module_er[1],uuid:3cb252c5-ea01-4db5-a64f-8ef96626f6a9/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:b6c209a5-67ae-471f-9e54-e3ffedffc5fd/module_er[1]/module_e1_4,1989,1 17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,20,0,1000,0,0,1000,0,0,0,,,,,,,,uuid:b6c209a5-67ae-471f-9e54-e3ffedffc5fd,uuid:b6c209a5-67ae-471f-9e54-e3ffedffc5fd/module_er[1],uuid:b6c209a5-67ae-471f-9e54-e3ffedffc5fd/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:84feba17-84a3-4c74-9ef4-7e2f3d05a03c/module_er[1]/module_e1_4,2000,6 7 8,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,25,0,2000,5000,1100,500,20,120,0,,,,,,,,uuid:84feba17-84a3-4c74-9ef4-7e2f3d05a03c,uuid:84feba17-84a3-4c74-9ef4-7e2f3d05a03c/module_er[1],uuid:84feba17-84a3-4c74-9ef4-7e2f3d05a03c/module_er
23,8,Pukur Bariri kache,1 2,"Tilapia, Rohu (Rui)",2,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er[1]/module_e1_4,2005,6 10 17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,42,0,1500,9500,0,0,22,320,0,,,,,,,,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er[1],uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er
23,8,Pukur Bariri kache,1 2,"Tilapia, Rohu (Rui)",2,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er[2]/module_e1_4,2008,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,1,50,0,2000,6000,0,0,12,240,10,2,0,1,0,0,0,,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757,uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er[2],uuid:4d3d52ea-08fa-4037-a1f5-5a5804ec9757/module_er
8,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:9aca5013-eb2a-43ce-bf76-3fce7bf29f3e/module_er[1]/module_e1_4,2018,14 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,300,0,20000,17000,90000,5000,1,1500,0,,,,,,,,uuid:9aca5013-eb2a-43ce-bf76-3fce7bf29f3e,uuid:9aca5013-eb2a-43ce-bf76-3fce7bf29f3e/module_er[1],uuid:9aca5013-eb2a-43ce-bf76-3fce7bf29f3e/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[1]/module_e1_4,1988,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,2,0,400,600,0,500,2,15,0,,,,,,,,uuid:83717140-e85b-4af6-8a50-5d31aaed9586,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[1],uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[2]/module_e1_4,1988,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,1,0,400,2000,0,0,16,40,0,,,,,,,,uuid:83717140-e85b-4af6-8a50-5d31aaed9586,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[2],uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er
4,8,Mosso gher,1 2,"Tilapia, Rohu (Rui)",2,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[3]/module_e1_4,1990,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,300,0,10000,20000,0,0,4,5000,0,,,,,,,,uuid:83717140-e85b-4af6-8a50-5d31aaed9586,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[3],uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er
6,8,Shoil khali,1 2,"Tilapia, Rohu (Rui)",2,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[4]/module_e1_4,1985,10 14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,200,0,5000,8000,0,0,4,200,0,,,,,,,,uuid:83717140-e85b-4af6-8a50-5d31aaed9586,uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er[4],uuid:83717140-e85b-4af6-8a50-5d31aaed9586/module_er
10,8,Barir paser pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:042cdb70-ca46-4967-a1ce-967441bd0f94/module_er[1]/module_e1_4,2022,6 7 8 10 21,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,1,1,20,0,3000,6000,3000,500,10,200,0,,,,,,,,uuid:042cdb70-ca46-4967-a1ce-967441bd0f94,uuid:042cdb70-ca46-4967-a1ce-967441bd0f94/module_er[1],uuid:042cdb70-ca46-4967-a1ce-967441bd0f94/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:57dc0599-de14-4eb5-9a2e-7b52ba7ae4e4/module_er[1]/module_e1_4,2015,1 6 7 10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,60,0,5000,3600,10000,2000,0,0,0,,,,,,,,uuid:57dc0599-de14-4eb5-9a2e-7b52ba7ae4e4,uuid:57dc0599-de14-4eb5-9a2e-7b52ba7ae4e4/module_er[1],uuid:57dc0599-de14-4eb5-9a2e-7b52ba7ae4e4/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:2f542c29-b3e4-43f5-bb49-bf4a16290c55/module_er[1]/module_e1_4,2023,1 6 10 24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,1,1,1,0,700,4000,15000,0,0,0,0,,,,,,,,uuid:2f542c29-b3e4-43f5-bb49-bf4a16290c55,uuid:2f542c29-b3e4-43f5-bb49-bf4a16290c55/module_er[1],uuid:2f542c29-b3e4-43f5-bb49-bf4a16290c55/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:c813beee-120e-4daa-9883-c2cdb00d6ed0/module_er[1]/module_e1_4,2022,10 17 24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,,2000,70,0,0,0,4,1,1,0,0,0,0,,uuid:c813beee-120e-4daa-9883-c2cdb00d6ed0,uuid:c813beee-120e-4daa-9883-c2cdb00d6ed0/module_er[1],uuid:c813beee-120e-4daa-9883-c2cdb00d6ed0/module_er
14,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:af117e99-f4ae-448e-9016-1dda3e21d28b/module_er[1]/module_e1_4,1998,6 17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,2000,0,0,2,1,0,,,,,,,,uuid:af117e99-f4ae-448e-9016-1dda3e21d28b,uuid:af117e99-f4ae-448e-9016-1dda3e21d28b/module_er[1],uuid:af117e99-f4ae-448e-9016-1dda3e21d28b/module_er
14,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er[1]/module_e1_4,2021,5 10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,10,0,600,900,0,0,3,10,0,,,,,,,,uuid:a55bed74-ca87-4446-b996-ef47b693c171,uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er[1],uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er
15,8,Vager pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er[2]/module_e1_4,2021,6 10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,15,0,800,1600,0,0,3,60,0,,,,,,,,uuid:a55bed74-ca87-4446-b996-ef47b693c171,uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er[2],uuid:a55bed74-ca87-4446-b996-ef47b693c171/module_er
10,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:200f64d1-354d-4f4d-9a3a-f4093bc81b2c/module_er[1]/module_e1_4,2015,6 10 26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1,0,2,0,200,25000,78000,2000,3,160,5,4,0,0,0,1,0,,uuid:200f64d1-354d-4f4d-9a3a-f4093bc81b2c,uuid:200f64d1-354d-4f4d-9a3a-f4093bc81b2c/module_er[1],uuid:200f64d1-354d-4f4d-9a3a-f4093bc81b2c/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:f51a63a8-bf39-4a22-b99e-5ec60d7eaa7e/module_er[1]/module_e1_4,2009,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,12,0,1000,2400,0,0,2,45,0,,,,,,,,uuid:f51a63a8-bf39-4a22-b99e-5ec60d7eaa7e,uuid:f51a63a8-bf39-4a22-b99e-5ec60d7eaa7e/module_er[1],uuid:f51a63a8-bf39-4a22-b99e-5ec60d7eaa7e/module_er
12,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ae77b804-b545-4c23-9466-656ea64e0dc7/module_er[1]/module_e1_4,2019,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,10,0,0,500,0,0,20,15,0,,,,,,,,uuid:ae77b804-b545-4c23-9466-656ea64e0dc7,uuid:ae77b804-b545-4c23-9466-656ea64e0dc7/module_er[1],uuid:ae77b804-b545-4c23-9466-656ea64e0dc7/module_er
4,8,Masaker,1 2,"Tilapia, Rohu (Rui)",2,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er[1]/module_e1_4,1984,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,8,60,6000,30000,5000,0,20,240,10,2,0,1,0,0,0,,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er[1],uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er
5,8,Mosaker,1 2,"Tilapia, Rohu (Rui)",2,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er[2]/module_e1_4,1984,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,8,60,6000,5000,5000,0,20,40,10,2,0,1,0,0,0,,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115,uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er[2],uuid:8251c26f-2c36-43c4-9b27-8b7b49354115/module_er
2,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:2b601fd4-f5f7-44ac-a17f-d8cbde096a4a/module_er[1]/module_e1_4,2016,8 10 24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,2,0,500,2500,10000,2000,3,60,5,4,0,0,0,1,0,,uuid:2b601fd4-f5f7-44ac-a17f-d8cbde096a4a,uuid:2b601fd4-f5f7-44ac-a17f-d8cbde096a4a/module_er[1],uuid:2b601fd4-f5f7-44ac-a17f-d8cbde096a4a/module_er
2,8,Barir pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er[1]/module_e1_4,2022,6 7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,100,0,2000,1500,0,0,5,60,10,2,0,1,0,0,0,,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er[1],uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er
3,8,Paler Nedi,1 2,"Tilapia, Rohu (Rui)",2,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er[2]/module_e1_4,2014,10 19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,180,60,50000,5000,0,10000,1,80,0,,,,,,,,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec,uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er[2],uuid:f998bae3-49d9-4e37-b480-ec0fbe41bfec/module_er
3,8,Purer bil,1 2,"Tilapia, Rohu (Rui)",2,uuid:31defd78-5aee-450b-a706-56993ee17a4e/module_er[1]/module_e1_4,2017,2 8 19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,30,70,8000,11890,0,4000,3,227,100,-96,0,0,0,0,1,Maser ruger karone,uuid:31defd78-5aee-450b-a706-56993ee17a4e,uuid:31defd78-5aee-450b-a706-56993ee17a4e/module_er[1],uuid:31defd78-5aee-450b-a706-56993ee17a4e/module_er
2,8,Gher,1 2,"Tilapia, Rohu (Rui)",2,uuid:6144dd8b-aaf0-4a03-a5ad-5a6ed55d7b9e/module_er[1]/module_e1_4,2023,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,60,196,20000,25510,0,15000,15,209,33,-96,0,0,0,0,1,Maser virus,uuid:6144dd8b-aaf0-4a03-a5ad-5a6ed55d7b9e,uuid:6144dd8b-aaf0-4a03-a5ad-5a6ed55d7b9e/module_er[1],uuid:6144dd8b-aaf0-4a03-a5ad-5a6ed55d7b9e/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:6f780035-f649-4113-811e-0d6dde41ad9a/module_er[1]/module_e1_4,2014,6 7 10,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,25,0,2000,1000,0,0,1,15,0,,,,,,,,uuid:6f780035-f649-4113-811e-0d6dde41ad9a,uuid:6f780035-f649-4113-811e-0d6dde41ad9a/module_er[1],uuid:6f780035-f649-4113-811e-0d6dde41ad9a/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:6003ef34-8744-44d7-83ed-c680b4d5df3c/module_er[1]/module_e1_4,2017,1 6 10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,600,0,2500,2500,0,0,20,250,0,,,,,,,,uuid:6003ef34-8744-44d7-83ed-c680b4d5df3c,uuid:6003ef34-8744-44d7-83ed-c680b4d5df3c/module_er[1],uuid:6003ef34-8744-44d7-83ed-c680b4d5df3c/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:bcf668e6-4da1-4deb-b964-731fc01ffb4d/module_er[1]/module_e1_4,2015,1 6 7 10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,5,0,1000,8000,0,800,36,540,0,,,,,,,,uuid:bcf668e6-4da1-4deb-b964-731fc01ffb4d,uuid:bcf668e6-4da1-4deb-b964-731fc01ffb4d/module_er[1],uuid:bcf668e6-4da1-4deb-b964-731fc01ffb4d/module_er
9,2,Moddo joke,1 2,"Tilapia, Rohu (Rui)",2,uuid:de569c20-32e9-42a0-a7bd-19c5c7808772/module_er[1]/module_e1_4,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,4,,0,0,0,,0,0,0,0,0,0,,,,,,,,uuid:de569c20-32e9-42a0-a7bd-19c5c7808772,uuid:de569c20-32e9-42a0-a7bd-19c5c7808772/module_er[1],uuid:de569c20-32e9-42a0-a7bd-19c5c7808772/module_er
3,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:a2134f7e-89fd-4802-a12e-a3fd59915f04/module_er[1]/module_e1_4,2020,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,4,12,0,,,,,,,,uuid:a2134f7e-89fd-4802-a12e-a3fd59915f04,uuid:a2134f7e-89fd-4802-a12e-a3fd59915f04/module_er[1],uuid:a2134f7e-89fd-4802-a12e-a3fd59915f04/module_er
10,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7fff9536-85c6-4edb-a5f7-80bb8aa2facd/module_er[1]/module_e1_4,2009,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,12,0,700,0,0,0,14,10,0,,,,,,,,uuid:7fff9536-85c6-4edb-a5f7-80bb8aa2facd,uuid:7fff9536-85c6-4edb-a5f7-80bb8aa2facd/module_er[1],uuid:7fff9536-85c6-4edb-a5f7-80bb8aa2facd/module_er
6,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er[1]/module_e1_4,2010,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,1,15,0,1000,0,0,0,6,10,0,,,,,,,,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er[1],uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er
7,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er[2]/module_e1_4,2010,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,75,0,6000,1000,4000,500,2,45,0,,,,,,,,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00,uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er[2],uuid:7b051496-fe99-41a7-82d1-fe5273dfaf00/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:d7e4e7da-8b30-4eec-bc0f-5c78cf71cb1a/module_er[1]/module_e1_4,2001,1 17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,1,0,500,500,0,0,3,20,0,,,,,,,,uuid:d7e4e7da-8b30-4eec-bc0f-5c78cf71cb1a,uuid:d7e4e7da-8b30-4eec-bc0f-5c78cf71cb1a/module_er[1],uuid:d7e4e7da-8b30-4eec-bc0f-5c78cf71cb1a/module_er
5,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:208ddb0f-fefd-451d-96ae-511ddf958952/module_er[1]/module_e1_4,2000,6 10 24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,0,1,30,0,3000,0,1300,0,20,50,30,2,0,1,0,0,0,,uuid:208ddb0f-fefd-451d-96ae-511ddf958952,uuid:208ddb0f-fefd-451d-96ae-511ddf958952/module_er[1],uuid:208ddb0f-fefd-451d-96ae-511ddf958952/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:05dcc902-16a5-489a-83c7-26e8865e5a87/module_er[1]/module_e1_4,2017,1 16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,0,0,,0,0,0,2,12,0,,,,,,,,uuid:05dcc902-16a5-489a-83c7-26e8865e5a87,uuid:05dcc902-16a5-489a-83c7-26e8865e5a87/module_er[1],uuid:05dcc902-16a5-489a-83c7-26e8865e5a87/module_er
9,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:ae231380-c826-415e-b495-44606e70a1b4/module_er[1]/module_e1_4,1995,16 17 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,"Mola,koi",,,,,,,,,,0,0,20,0,1500,0,0,0,1,60,0,,,,,,,,uuid:ae231380-c826-415e-b495-44606e70a1b4,uuid:ae231380-c826-415e-b495-44606e70a1b4/module_er[1],uuid:ae231380-c826-415e-b495-44606e70a1b4/module_er
4,8,Pukur,1 2,"Tilapia, Rohu (Rui)",2,uuid:b1ed5c20-8519-4f74-ba43-d89f379bf404/module_er[1]/module_e1_4,2019,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,0,200,0,7500,15000,4000,2000,3,200,0,,,,,,,,uuid:b1ed5c20-8519-4f74-ba43-d89f379bf404,uuid:b1ed5c20-8519-4f74-ba43-d89f379bf404/module_er[1],uuid:b1ed5c20-8519-4f74-ba43-d89f379bf404/module_er
