c1pesticide_id,c1pesticide_name,c1pesticide_dosage,c1pesticide_unit,c1pesticide_n_timee,c1pesticideuse_reason,PARENT_KEY,KEY,SET-OF-c1pesticide_repeat
1,"Futadon, ar akta mone nai",100,1,2,1,uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4],uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4]/c1season_group-c1pesticide_repeat
2,"Furadon,mone nai",100,1,2,1,uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4],uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:c7755c6d-6348-452d-99d6-d3ba4847483c/module_c1[4]/c1season_group-c1pesticide_repeat
1,Praton,1000,2,1,3,uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1]/c1season_group-c1pesticide_repeat
2,Cinsiber,100,1,2,3,uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[1]/c1season_group-c1pesticide_repeat
1,Rupnal,100,1,1,3,uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[2],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[2]/c1season_group-c1pesticide_repeat
1,Protan,1000,2,1,3,uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4]/c1season_group-c1pesticide_repeat
2,Cencibar,100,1,1,3,uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:2b9dcf00-d26a-4709-b62e-be91a5ba18a7/module_c1[4]/c1season_group-c1pesticide_repeat
1,Sitara,250,1,4,2,uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2]/c1season_group-c1pesticide_repeat
2,Rajdhan,150,2,1,2,uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[2]/c1season_group-c1pesticide_repeat
1,Vitrago,250,1,2,2,uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[3],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[3]/c1season_group-c1pesticide_repeat[1],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[3]/c1season_group-c1pesticide_repeat
1,Sitara,250,1,1,2,uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[4],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:eb399d56-7dda-405a-af00-98f3f038b2cb/module_c1[4]/c1season_group-c1pesticide_repeat
1,"Setara,vitrako.beltiam",120,1,2,3,uuid:b2a116b3-8fd3-445e-aaf1-d1f1d67a1163/module_c1[1],uuid:b2a116b3-8fd3-445e-aaf1-d1f1d67a1163/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:b2a116b3-8fd3-445e-aaf1-d1f1d67a1163/module_c1[1]/c1season_group-c1pesticide_repeat
1,Tiropiyan,10,2,1,1,uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1],uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1]/c1season_group-c1pesticide_repeat
2,Setara,10,2,0,1,uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1],uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:b51253b4-041c-41fe-bbfd-f328be063417/module_c1[1]/c1season_group-c1pesticide_repeat
1,Cheni poka,2,1,25,1,uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[2],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[2]/c1season_group-c1pesticide_repeat
1,"Gandhi poka,turkulla",30,1,3,1,uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4]/c1season_group-c1pesticide_repeat
2,Turkulla,25,1,3,1,uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:3673e8d6-5933-4fb9-a21a-7abdfd0e6b28/module_c1[4]/c1season_group-c1pesticide_repeat
1,San furadan,250,2,1,3,uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4],uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4]/c1season_group-c1pesticide_repeat
2,Majra pokar jonno,50,1,1,1,uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4],uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:81c1d88c-0037-4af3-8a52-d59865eb6565/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bolet(edur marar osud),5,2,25,2,uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1],uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1]/c1season_group-c1pesticide_repeat
2,Edur marar paudar ousud,25,2,1,2,uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1],uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:a3916af7-7631-487b-989d-995b89bfacee/module_c1[1]/c1season_group-c1pesticide_repeat
1,Basuria,1000,2,1,1,uuid:29461dcc-e177-46b9-9be2-e28dc296891c/module_c1[1],uuid:29461dcc-e177-46b9-9be2-e28dc296891c/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:29461dcc-e177-46b9-9be2-e28dc296891c/module_c1[1]/c1season_group-c1pesticide_repeat
1,Mapsul DF,1000,2,1,3,uuid:3fd569ef-c2df-457f-ac68-e89c7ff3300d/module_c1[1],uuid:3fd569ef-c2df-457f-ac68-e89c7ff3300d/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:3fd569ef-c2df-457f-ac68-e89c7ff3300d/module_c1[1]/c1season_group-c1pesticide_repeat
1,Tara,250,1,1,2,uuid:47ec751a-dc29-43a0-8bd6-0df5da16a97c/module_c1[1],uuid:47ec751a-dc29-43a0-8bd6-0df5da16a97c/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:47ec751a-dc29-43a0-8bd6-0df5da16a97c/module_c1[1]/c1season_group-c1pesticide_repeat
1,Satara,1,1,1,1,uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[1],uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[1]/c1season_group-c1pesticide_repeat
1,Satara,100,1,1,1,uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[4],uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:6b746dc7-67f2-4296-a801-0effd1b564fc/module_c1[4]/c1season_group-c1pesticide_repeat
1,Kareta,200,1,2,2,uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1]/c1season_group-c1pesticide_repeat
2,Rifit,150,2,1,2,uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1]/c1season_group-c1pesticide_repeat[2],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[1]/c1season_group-c1pesticide_repeat
1,Kareta,200,1,2,2,uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat
2,Rifit,150,2,1,2,uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat
3,Gesh tablet,25,2,1,2,uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:510f7a16-9322-415a-88bd-2e0d96b01f89/module_c1[4]/c1season_group-c1pesticide_repeat
1,Puraton,500,2,1,1,uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat
2,Majra poka,20,2,1,2,uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat
3,Enistap,25,2,2,1,uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat
4,Katap,50,2,1,1,uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat[4],uuid:15cf0833-1e3a-4c64-bd25-7665ce80ecd7/module_c1[2]/c1season_group-c1pesticide_repeat
1,Githa bo.caradi.,300,1,3,2,uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2],uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2]/c1season_group-c1pesticide_repeat
2,Githavo,300,1,1,1,uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2],uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:82774347-1c9c-4c96-8020-257e8858dd96/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtoka,50,2,1,3,uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4],uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4]/c1season_group-c1pesticide_repeat
2,Bish (Nam Jane na),100,1,1,3,uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4],uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:341b4f42-a397-4e30-baea-9d349361fca9/module_c1[4]/c1season_group-c1pesticide_repeat
1,Naitro,100,1,2,2,uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2]/c1season_group-c1pesticide_repeat
2,Nitsot,100,1,2,2,uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[2]/c1season_group-c1pesticide_repeat
1,Mitsot,100,1,2,2,uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4]/c1season_group-c1pesticide_repeat
2,Naitro,100,1,2,2,uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:7a60150c-4a9d-4686-a427-cd4277baa5b7/module_c1[4]/c1season_group-c1pesticide_repeat
1,Janina,50,1,1,2,uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[1],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[1]/c1season_group-c1pesticide_repeat
1,Vitaku,50,2,1,1,uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2]/c1season_group-c1pesticide_repeat
2,Janina,50,1,1,2,uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[2]/c1season_group-c1pesticide_repeat
1,Vitaku,20,2,1,1,uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[4],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:b84cd506-f625-4f30-bad4-1131127619c0/module_c1[4]/c1season_group-c1pesticide_repeat
1,Muiret,100,2,1,1,uuid:cf5817d5-50a5-498c-be0d-7ea4241c885e/module_c1[2],uuid:cf5817d5-50a5-498c-be0d-7ea4241c885e/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:cf5817d5-50a5-498c-be0d-7ea4241c885e/module_c1[2]/c1season_group-c1pesticide_repeat
1,Karat,100,1,1,3,uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[1],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[1]/c1season_group-c1pesticide_repeat
1,Ketan,100,1,1,2,uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[2],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[2]/c1season_group-c1pesticide_repeat
1,Ketan,100,1,1,2,uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[4],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:9cc0fdbd-32b9-456e-9dfc-85b359a7d994/module_c1[4]/c1season_group-c1pesticide_repeat
1,Chelamin,30,2,1,2,uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[1],uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[1]/c1season_group-c1pesticide_repeat
1,Chelamin,30,2,1,2,uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[4],uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:b931d14c-d902-4338-975d-03cd2f878400/module_c1[4]/c1season_group-c1pesticide_repeat
1,Ripkot,12,1,2,2,uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2],uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2]/c1season_group-c1pesticide_repeat
2,Virtaku,15,2,2,2,uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2],uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:535a8f65-b2f7-49a9-9eeb-1ce19f0593f9/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,1,3,uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat
2,Naitro,100,1,2,3,uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat
3,Nativo,40,2,1,3,uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:f312e0af-964f-4d45-8c7d-efbb88bb0faf/module_c1[2]/c1season_group-c1pesticide_repeat
1,Emitap,50,1,70,1,uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[1],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[1]/c1season_group-c1pesticide_repeat
1,Name janina,50,1,70,2,uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[2],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[2]/c1season_group-c1pesticide_repeat
1,Emitap,50,1,70,1,uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[4],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:355e2344-425d-4bf4-a41a-06f90ec04468/module_c1[4]/c1season_group-c1pesticide_repeat
1,AD Top,250,1,1,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat
2,Current Shoot,500,1,1,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat
3,Nam jana nei,250,1,1,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[2]/c1season_group-c1pesticide_repeat
1,AD top,500,1,1,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat
2,Current shoot,500,1,2,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat
3,Nam jane,500,1,1,3,uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat[3],uuid:ecdfb727-435f-40bc-895a-a6a4c1a9f3ca/module_c1[4]/c1season_group-c1pesticide_repeat
1,Vittako,50,2,4,2,uuid:42649d28-6df3-40d2-bb6a-21dbbdf9c258/module_c1[4],uuid:42649d28-6df3-40d2-bb6a-21dbbdf9c258/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:42649d28-6df3-40d2-bb6a-21dbbdf9c258/module_c1[4]/c1season_group-c1pesticide_repeat
1,Maijra poka marar osudh,50,2,3,2,uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4],uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4]/c1season_group-c1pesticide_repeat
2,Name bolte pare na,50,2,3,2,uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4],uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4]/c1season_group-c1pesticide_repeat[2],uuid:9846c14c-e2fc-4c78-91aa-c93d32d24ca9/module_c1[4]/c1season_group-c1pesticide_repeat
1,Silon,50,2,1,3,uuid:564d57ff-1085-4ad6-8f48-a14dbba6a63c/module_c1[1],uuid:564d57ff-1085-4ad6-8f48-a14dbba6a63c/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:564d57ff-1085-4ad6-8f48-a14dbba6a63c/module_c1[1]/c1season_group-c1pesticide_repeat
1,Basonti,100,2,1,3,uuid:f284f49a-c28a-4bc7-9584-bd0254891e06/module_c1[2],uuid:f284f49a-c28a-4bc7-9584-bd0254891e06/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:f284f49a-c28a-4bc7-9584-bd0254891e06/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,1,2,uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2]/c1season_group-c1pesticide_repeat
2,Karata,25,1,1,3,uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[2]/c1season_group-c1pesticide_repeat
1,Virtako,10,2,2,3,uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[4],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[4]/c1season_group-c1pesticide_repeat[1],uuid:400fc562-70c0-4f7a-babe-821d10c27402/module_c1[4]/c1season_group-c1pesticide_repeat
1,Bittakul,100,2,1,3,uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[1],uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[1]/c1season_group-c1pesticide_repeat
1,Bittokul,100,2,1,3,uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[2],uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:c62256df-7964-4ebf-a0d0-b9f6b4797d1c/module_c1[2]/c1season_group-c1pesticide_repeat
1,Basoti,13,2,1,1,uuid:fdd4cabf-4290-4062-b559-6e3f02bb9e9a/module_c1[1],uuid:fdd4cabf-4290-4062-b559-6e3f02bb9e9a/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:fdd4cabf-4290-4062-b559-6e3f02bb9e9a/module_c1[1]/c1season_group-c1pesticide_repeat
1,Majra pukar bis,100,1,1,1,uuid:d3ec2ee6-6c79-4f95-91b2-d53b9616eb3f/module_c1[1],uuid:d3ec2ee6-6c79-4f95-91b2-d53b9616eb3f/module_c1[1]/c1season_group-c1pesticide_repeat[1],uuid:d3ec2ee6-6c79-4f95-91b2-d53b9616eb3f/module_c1[1]/c1season_group-c1pesticide_repeat
1,Cilik plas,100,1,3,3,uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat[1],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat
2,Ritkot,100,1,3,3,uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat[2],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat
3,Virtako,50,2,2,3,uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat[3],uuid:a8080103-d7c6-4673-ba6f-e84e57c80983/module_c1[2]/c1season_group-c1pesticide_repeat
